"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"N. Shamoun","Sweden 1.","Värnamo","LCMF, RW","22","300000","2027-06-30","12","803","2","2","Sweden","right","175","6.84","6.5","62.07","1.68","26.67","0","3.2","2.24","0.22","0.23","0","2.02","16.67","11.111","1.91","41.18","2.13","52.63","8.52","43.42","3.03","1.79","0.34","34.52","80.52","9.75","70.11","3.14","53.57","0.1","0.11","0","0","0.45","4.48","80","2.13","52.63","1.01","7.06","63.49"
"S. Jansson","Sweden 1.","Häcken","LB, RB, LDMF","19","0","2025-12-31","15","797","0","0","Sweden","right","184","8.92","7.79","62.32","2.15","52.63","0","4.89","0.45","0","0.04","0","0.68","33.33","0","1.02","11.11","0.79","14.29","4.18","37.84","0.9","2.26","0.34","47.43","86.19","15.02","72.18","2.15","31.58","0","0","0","0","0","4.07","69.44","0.79","57.14","0.34","6.32","51.79"
"Y. Kalley","Sweden 1.","IFK Norrköping","LB","24","350000","2025-12-31","14","796","0","0","Sweden","left","185","11.31","9.27","65.85","2.71","62.5","0.23","5","2.15","0","0","0","0.11","0","0","1.13","20","2.83","68","8.93","54.43","0.68","1.81","0.34","28.49","81.75","9.16","65.43","2.6","43.48","0.01","0","0","0","0.11","2.04","77.78","1.02","55.56","0.23","3.28","44.83"
"I. Kiese Thelin","Sweden 1.","Malmö FF","CF","33","2200000","2027-12-31","16","792","3","2","Sweden","right","189","3.07","2.27","55","9.66","30.59","0.23","2.44","1.14","0.34","0.51","0.11","2.16","42.11","15.789","0.23","50","0.34","33.33","7.27","20.31","4.77","0.11","0","12.05","69.81","3.41","53.33","0.45","50","0.13","0","0","0","0.45","0.91","37.5","0.45","50","0.8","1.36","58.33"
"I. Fofana","Sweden 1.","Hammarby","RB, RCB","23","250000","2026-12-31","18","767","1","0","Guinea","right","182","7.98","4.81","58.54","3.17","40.74","0.12","7.87","1.06","0.12","0.06","0","0.35","33.33","33.333","1.41","16.67","0.82","85.71","2.23","57.89","1.64","2.23","0.59","49.05","86.84","16.78","79.72","3.75","40.63","0.01","0","0","0","0","6.22","75.47","0.82","28.57","0.35","6.34","70.37"
"F. Winther","Sweden 1.","Hammarby","LB, LCB","24","800000","","11","763","0","0","Denmark","left","190","9.55","7.67","61.54","4.6","61.54","0.35","7.19","0.59","0","0.03","0","0.35","0","0","0.94","12.5","0.83","57.14","3.54","36.67","0.94","1.77","0","46.95","83.67","17.22","69.18","4.01","29.41","0.04","0","0.12","0","0.24","7.08","66.67","1.53","30.77","0.59","7.08","61.67"
"A. Brönner","Sweden 1.","IFK Norrköping","RCMF, RDMF, DMF","17","0","","15","759","0","0","Sweden","unknown","0","7.11","7.47","58.73","1.54","30.77","0.36","3.59","1.66","0","0.05","0","0.59","20","0","0.24","0","2.37","65","9.01","47.37","0.47","0.24","0","26.56","78.57","9.25","70.51","2.49","57.14","0.04","0.12","0.24","0","0.12","3.08","84.62","0.95","37.5","0.24","3.68","58.06"
"S. Mamatsashvili","Sweden 1.","Sirius","LB","23","300000","2029-06-30","12","753","2","0","Georgia","","0","11.12","9.8","69.51","0.96","37.5","0.12","4.92","3.47","0.24","0.06","0","1.43","25","16.667","4.54","36.84","2.51","57.14","7.53","34.92","1.31","0.96","0","49.72","75","15.78","61.36","7.53","47.62","0.06","0","0","0","0.48","5.14","58.14","4.06","44.12","0.36","10.64","61.8"
"D. Widgren","Sweden 1.","Sirius","LB","31","600000","2025-12-31","15","751","1","0","Sweden","left","180","8.15","6.23","51.92","1.32","45.45","0.24","6.34","1.08","0.12","0.02","0","0.24","50","50","2.04","35.29","0.6","40","2.52","42.86","0.24","1.44","0.12","45.42","82.85","15.22","72.44","3.95","57.58","0.06","0","0","0","0.36","4.07","70.59","2.76","39.13","0.6","8.51","69.01"
"P. Dahlberg","Sweden 1.","IFK Göteborg","GK","26","750000","2026-12-31","8","748","0","0","Sweden","right","194","1.56","0","0","0.12","100","0","2.34","0","0","0","0","0","0","0","0","0","0","0","0.12","100","0","0","0","22.98","84.29","11.55","69.79","7.94","56.06","0","0","0","0","0","2.89","29.17","0.36","33.33","0","3.85","87.5"
"N. Moro","Sweden 1.","Degerfors","CB, RCB","29","300000","2025-12-31","14","745","0","0","Ghana","right","188","8.94","3.62","70","3.38","32.14","0.72","6.64","0.6","0","0.03","0","0.36","33.33","0","0","0","0.48","100","1.09","55.56","0.6","0.36","0","33.83","85.36","11.23","69.89","4.59","50","0","0","0","0","0","4.11","58.82","0.36","0","0","5.44","62.22"
"M. Antonsson","Sweden 1.","Värnamo","CF","34","600000","","9","739","3","1","Sweden","right","184","2.68","1.71","64.29","4.75","30.77","0.12","1.83","2.07","0.37","0.36","0","2.19","61.11","16.667","0.37","0","0.97","75","8.16","23.88","3.65","0.73","0.37","14.01","70.43","2.92","62.5","0.37","66.67","0.1","0","0","0","0.37","0.85","42.86","0.97","62.5","0.73","1.83","26.67"
"A. Djuric","Sweden 1.","Malmö FF","LCB, RCB","22","0","","8","735","0","0","Serbia","right","192","9.55","7.84","75","6.73","60","0.37","5.58","0.24","0","0.07","0","0.86","0","0","0","0","0.61","40","3.8","35.48","1.35","0.73","0.24","76.04","94.04","27.31","89.24","2.45","80","0","0","0","0","0","6.73","90.91","0.24","100","0.61","10.16","74.7"
"A. Johansson","Sweden 1.","Mjällby","CF, RWF","29","400000","2025-12-31","23","734","4","0","Sweden","left","189","6.38","5.03","60.98","6.74","34.55","0.25","4.11","2.7","0.49","0.28","0.12","1.84","53.33","26.667","0.98","37.5","2.08","58.82","7.11","36.21","3.43","1.23","0.12","16.68","69.12","4.05","51.52","0.98","25","0.17","0.12","0.12","100","0.12","2.08","70.59","0.61","40","0.37","2.7","50"
"A. Henriksson","Sweden 1.","GAIS","RCMF, LCMF","23","0","2026-12-31","12","721","1","0","Sweden","right","189","7.86","8.36","47.76","5.37","67.44","0.62","3.99","2.87","0.12","0.26","0","2.5","40","5","3.12","16","2.37","52.63","7.36","47.46","3.5","1.37","0.25","29.08","69.1","10.11","60.49","1.75","35.71","0.04","0.12","0.12","100","0.25","3.74","60","3.12","32","0.62","5.24","64.29"
"K. Karlsson","Sweden 1.","Degerfors","LCMF, DMF, RCMF","20","0","2026-06-30","16","717","0","0","Sweden","right","184","9.54","9.67","58.44","3.64","41.38","0.13","3.64","1.13","0","0.06","0","0.13","100","0","0.38","66.67","1.26","60","7.41","44.07","0.38","0.5","0","27.11","83.8","6.65","69.81","2.64","66.67","0","0.13","0","0","0","3.64","79.31","0.75","66.67","0.13","3.39","55.56"
"H. Hilvenius","Sweden 1.","Häcken","RCB, RB, LB","18","0","2026-12-31","11","717","0","0","Sweden","right","185","9.54","6.28","66","3.89","51.61","1.13","6.95","0.63","0","0.02","0","0.13","0","0","0.38","0","0.63","100","3.14","56","0.75","1","0","47.2","86.44","17.07","79.41","2.64","42.86","0","0","0","0","0","5.02","77.5","0.5","25","0","7.53","50"
"N. Zätterström","Sweden 1.","Malmö FF","LCB","20","0","","10","715","0","0","Sweden","left","192","9.82","6.17","79.59","3.9","41.94","0.38","6.53","0","0","0","0","0.25","0","0","0","0","0.38","0","1.13","11.11","0.5","2.01","0.13","46.7","91.91","20.9","86.75","3.02","70.83","0.04","0","0","0","0","4.41","77.14","0.25","50","0.25","6.67","75.47"
"E. Ekong","Sweden 1.","Malmö FF","CF, RAMF, RW","23","500000","2029-12-31","17","701","3","0","Italy","right","176","2.82","2.57","60","2.44","42.11","0.13","1.9","2.44","0.39","0.61","0","2.57","55","15","0.77","16.67","1.93","46.67","13.74","27.1","3.85","1.93","0.39","15.15","83.9","1.93","66.67","0.39","33.33","0.01","0","0","0","0.13","1.16","77.78","0.26","0","0.26","0.9","71.43"
"T. Carlsson","Sweden 1.","Sirius","RCB","30","600000","2026-12-31","8","695","0","1","Sweden","right","187","11.53","7.64","79.66","2.07","50","1.29","6.51","0","0","0.01","0","0.26","0","0","0","0","0","0","0.78","33.33","0.39","0.26","0","52.58","84.24","23.83","71.2","11.91","57.61","0.01","0","0","0","0.26","7.38","57.89","1.04","37.5","0.52","12.56","69.07"
"M. Ellborg","Sweden 1.","Malmö FF","GK","22","0","","7","690","0","0","Sweden","right","192","0.91","0","0","0.52","75","0","1.4","0","0","0","0","0","0","0","0","0","0","0","0.26","100","0","0","0","18.91","91.72","9.26","85.92","6.78","80.77","0","0","0","0","0","0.91","57.14","0.13","0","0","4.83","83.78"
"T. Rönning","Sweden 1.","Halmstad","GK","26","350000","2027-12-31","7","686","0","0","Sweden","right","201","1.97","0","0","0.79","100","0","2.24","0","0","0","0","0","0","0","0","0","0","0","0.26","100","0","0","0","18.37","77.86","12.59","70.83","10.23","67.95","0","0","0","0","0","3.54","51.85","0.13","0","0","8.13","77.42"
"O. Liimatta","Sweden 1.","Värnamo","LCMF, RW, LAMF","21","1000000","2027-06-30","9","686","3","2","Finland","left","170","5.12","4.85","64.86","0.92","0","0","2.5","1.97","0.39","0.11","0","1.44","36.36","27.273","0.52","0","1.84","64.29","10.23","41.03","1.57","2.89","0.26","29.91","85.09","7.61","81.03","1.84","71.43","0.04","0.26","0.26","100","0.39","4.07","90.32","1.44","90.91","1.05","5.12","66.67"
"Bernardo Morgado","Sweden 1.","Degerfors","CB","27","150000","2025-12-31","11","679","0","0","Portugal","right","187","11","8.09","75.41","5.43","48.78","1.19","4.68","0","0","0.01","0","0.13","0","0","0.13","0","0","0","1.06","12.5","0.66","0","0","32.34","81.56","10.47","64.56","5.04","55.26","0","0","0","0","0","2.52","73.68","0.13","0","0.13","5.43","43.9"
"S. Coulibaly","Sweden 1.","Värnamo","LCB","23","0","","9","678","0","0","Côte d'Ivoire","unknown","0","9.69","4.25","59.38","5.18","69.23","1.19","8.41","0.13","0","0.03","0","0.4","33.33","0","0","0","0","0","0.93","42.86","0.27","0.53","0","41.95","88.29","13.81","77.88","5.04","57.89","0","0","0","0","0","2.52","57.89","0","0","0","5.18","53.85"
"E. Flataker","Sweden 1.","AIK","CF","20","325000","2025-12-31","10","677","3","0","Norway","right","182","1.46","1.46","54.55","4.25","18.75","0","0.88","1.6","0.4","0.41","0.13","2.39","44.44","16.667","0.27","0","1.6","33.33","7.44","21.43","3.06","1.06","0","13.03","68.37","3.06","47.83","0.66","60","0.03","0","0","0","0.13","0.93","57.14","1.2","55.56","0.8","0.93","85.71"
"D. Granli","Sweden 1.","Elfsborg","LCB, RCB","31","275000","","8","675","0","0","Norway","right","190","7.87","4.27","65.63","3.73","67.86","1.47","6.73","0.53","0","0.12","0","0.67","40","0","0.67","40","0.13","0","0.67","0","1.2","0.53","0","62.8","89.81","28.67","83.72","6.8","64.71","0","0","0","0","0","10.27","76.62","1.87","35.71","0.67","12.13","81.32"
"K. Bilalovic","Sweden 1.","Värnamo","RWF, RW, LW","20","0","2027-12-31","18","671","1","0","Sweden","right","186","6.17","4.43","54.55","2.01","33.33","0.13","5.16","4.56","0.13","0.21","0","2.01","46.67","6.667","2.55","10.53","6.17","54.35","10.33","42.86","3.08","2.28","0","19.05","74.65","2.95","77.27","0.4","66.67","0.02","0","0.13","0","0.27","0.8","100","1.34","20","0.27","2.28","47.06"
"I. Pettersson","Sweden 1.","Elfsborg","GK","28","500000","2026-12-31","7","665","0","0","Sweden","left","181","1.22","0","0","0.54","100","0","1.46","0","0","0","0","0","0","0","0","0","0","0","0.14","100","0","0","0","23.55","86.78","9.61","69.01","6.5","54.17","0","0","0","0","0","1.35","70","0","0","0","4.47","63.64"
"B. Milovanov","Sweden 1.","Sirius","RB, LB","27","500000","","15","657","0","0","Ukraine","right","178","11.78","9.59","61.43","2.6","26.32","0.55","7.59","1.1","0","0.01","0","0.55","25","0","2.19","31.25","1.37","20","4.25","29.03","1.23","1.78","0.14","42.47","74.52","17.67","62.02","4.93","33.33","0.04","0","0","0","0.41","4.11","63.33","2.47","33.33","0.27","10.41","51.32"
"V. Svensson","Sweden 1.","Sirius","AMF, RDMF, RCMF","19","0","","17","652","1","1","Denmark","","0","8.28","6.49","55.32","2.76","45","0.55","5.84","0.83","0.14","0.12","0","0.83","33.33","16.667","0.55","25","0.41","66.67","4.56","36.36","1.79","0.14","0.14","20.57","79.87","6.76","61.22","2.62","31.58","0.17","0","0.14","100","0.55","3.73","62.96","0.69","60","0.83","3.04","77.27"
"A. Wikman","Sweden 1.","Sirius","LDMF, RCMF, RDMF","21","350000","","15","650","0","0","Sweden","left","178","9.28","6.65","66.67","0.83","50","0.69","6.85","0.42","0","0.01","0","0.14","0","0","0.83","50","0","0","0.55","50","0","0.55","0","53.03","88.25","14.12","75.49","3.74","62.96","0.02","0","0","0","0.14","7.62","81.82","1.52","54.55","0.42","8.17","72.88"
"E. Pihlström","Sweden 1.","Degerfors","CF, LW, LWF","19","0","","13","646","2","0","Sweden","right","0","5.15","6.41","47.83","1.39","0","0","2.43","3.9","0.28","0.22","0","2.23","37.5","12.5","1.53","36.36","7.8","32.14","16.44","22.03","3.76","4.32","0","21.18","76.97","3.9","78.57","0.56","75","0.02","0","0","0","0.14","0.56","75","2.37","58.82","1.53","2.09","100"
"O. Johansson","Sweden 1.","Hammarby","LCMF, RW, LAMF","30","800000","","11","640","0","1","Sweden","right","178","7.17","5.06","52.78","1.69","16.67","0.42","6.99","1.83","0","0.09","0","1.13","25","0","0.84","50","1.83","61.54","4.78","38.24","1.97","1.97","0.42","42.05","82.27","10.55","69.33","2.25","56.25","0.15","0","0.42","0","0.7","3.52","68","1.83","76.92","1.55","6.05","72.09"
"E. Bećirović","Sweden 1.","GAIS","LWF, CF, RWF","25","150000","","16","638","2","0","Sweden","right","181","2.68","4.51","40.63","2.4","11.76","0","1.18","2.12","0.28","0.18","0","1.27","55.56","22.222","1.27","11.11","1.69","75","6.63","36.17","3.24","1.69","0.56","19.04","79.26","2.82","60","0.28","50","0.06","0.14","0","0","0.42","1.13","75","0.99","57.14","1.13","2.12","60"
"A. Taranis","Sweden 1.","Degerfors","CF, LCMF","24","0","2028-12-31","7","622","0","0","Denmark","right","0","3.91","4.2","48.28","3.62","16","0.14","2.15","1.59","0","0.22","0","1.3","22.22","0","0.87","0","2.6","50","10.27","26.76","2.03","1.45","0.14","15.05","69.23","3.18","50","0.72","60","0.1","0","0","0","0.43","0.87","33.33","1.16","37.5","0.72","0.72","60"
"K. Meriluoto","Sweden 1.","Värnamo","CF","22","400000","2025-12-31","8","618","4","0","Finland","right","183","4.81","4.22","41.38","4.66","28.13","0.15","3.28","2.04","0.58","0.44","0","2.48","52.94","23.529","0","0","1.6","45.45","8.01","49.09","4.08","0.73","0","11.21","70.13","3.5","70.83","0.44","0","0.05","0.15","0","0","0.29","0.44","33.33","0.29","100","0.87","1.17","50"
"A. Christiansen","Sweden 1.","Malmö FF","CF, AMF, RW","35","750000","","14","617","4","0","Denmark","right","175","3.06","2.92","30","0.58","0","0","3.89","3.5","0.58","0.33","0","3.94","48.15","14.815","2.04","14.29","1.75","75","6.42","56.82","5.54","1.31","0.58","41.43","80.28","9.19","61.9","2.48","58.82","0.06","0","0.15","0","0.29","3.79","73.08","3.21","50","2.33","4.52","64.52"
"J. Rinne","Sweden 1.","Djurgården","GK","32","900000","2028-12-31","6","616","0","0","Sweden","left","188","1.46","0","0","0.44","66.67","0","1.99","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","33.02","79.65","19.29","69.7","16.22","62.16","0","0","0","0","0","5.99","58.54","0.44","100","0.58","11.4","75.64"
"E. Edh","Sweden 1.","AIK","LB, LWB","23","1200000","2027-12-31","6","594","0","0","Norway","right","181","10.3","7.27","68.75","3.64","66.67","0.15","5.92","1.36","0","0.01","0","0.3","0","0","0.91","50","1.36","66.67","4.85","40.63","0.76","0.91","0","33.64","75.23","14.7","60.82","5.3","51.43","0.04","0","0","0","0.15","6.21","63.41","1.52","30","0.3","7.73","60.78"
"Z. Sawo","Sweden 1.","Djurgården","CF, RAMF, LWF","25","450000","2028-05-31","16","592","1","0","Sweden","right","185","5.17","5.78","42.11","4.1","33.33","0.46","3.43","3.19","0.15","0.36","0","2.28","46.67","6.667","2.28","26.67","3.34","45.45","9.58","26.98","4.41","2.13","1.67","16.42","69.44","2.74","55.56","0.91","66.67","0.1","0","0","0","0.15","1.06","71.43","1.82","50","0.61","2.28","80"
"R. Ascone","Sweden 1.","Halmstad","LCMF, RCMF","22","400000","2028-06-30","8","587","1","0","France","left","177","10.58","9.66","66.67","0.92","66.67","0","4.07","2.76","0","0.13","0","1.07","28.57","14.286","2.15","50","2.15","57.14","5.67","43.24","0.31","0.46","0.15","39.86","78.85","10.58","66.67","8.28","64.81","0.12","0","0.15","100","0.15","6.13","60","2.3","46.67","0.15","7.51","59.18"
"J. Åberg","Sweden 1.","GAIS","DMF","27","300000","2026-12-31","12","580","0","0","Sweden","left","188","5.12","3.72","37.5","2.79","72.22","0.62","3.92","0","0","0.03","0","0.16","0","0","0","0","0","0","1.86","50","1.24","0.31","0","64.24","88.65","20.79","79.1","4.97","50","0.01","0","0","0","0","9.62","85.48","0.93","66.67","0.93","7.45","72.92"
"A. Zeneli","Sweden 1.","Elfsborg","LW, RW, LAMF","30","2000000","","10","580","1","2","Sweden","right","176","5.74","6.05","61.54","1.09","14.29","0.16","2.71","4.81","0.16","0.13","0","1.55","10","10","3.88","20","6.05","64.1","13.66","42.05","3.88","2.33","0.16","24.98","70.19","4.5","51.72","1.86","50","0.2","0.16","0","0","0.93","1.4","66.67","3.57","43.48","1.71","4.97","59.38"
"A. Kakoullis","Sweden 1.","AIK","CF","24","800000","2026-05-31","14","567","3","0","Cyprus","right","180","4.92","5.4","61.76","7.3","26.09","0.16","2.33","1.9","0.48","0.47","0.16","2.86","38.89","16.667","0.95","0","1.75","45.45","6.35","27.5","4.6","0.32","0","10.79","60.29","2.54","43.75","0.48","33.33","0","0","0","0","0.16","0.95","50","1.11","14.29","0.63","0.79","40"
"P. Ndinga Ossibadjouo","Sweden 1.","Degerfors","LB, LWB, LCB","20","0","","6","564","1","0","France","","0","11.33","9.73","75.41","3.67","56.52","0.16","4.63","1.44","0.16","0.02","0","0.32","50","50","0.96","16.67","3.03","36.84","7.18","37.78","0.32","0.64","0.32","23.62","69.59","9.41","52.54","3.67","17.39","0","0","0","0","0","3.51","50","2.07","15.38","0.48","6.06","52.63"
"J. Larsson","Sweden 1.","Elfsborg","RB, RWB, CF","35","300000","2025-12-31","14","553","2","0","Sweden","right","182","5.86","4.88","63.33","2.93","38.89","0","3.95","1.95","0.33","0.14","0.16","1.63","30","20","2.6","50","0.16","100","1.63","70","3.25","0.49","0","26.69","75.61","9.93","60.66","4.07","52","0.17","0.33","0","0","0.81","4.72","65.52","2.44","66.67","1.46","7.97","71.43"
"R. Lundqvist","Sweden 1.","IFK Göteborg","RCMF, LWF, LCMF","28","900000","2027-12-31","9","551","0","1","Sweden","right","183","6.53","4.25","46.15","3.1","57.89","0.33","6.48","1.96","0","0.13","0","1.8","18.18","0","1.96","25","1.47","77.78","3.59","59.09","2.61","1.14","0.49","31.2","71.73","10.78","62.12","2.12","46.15","0.17","0","0","0","0.82","4.57","53.57","3.92","33.33","1.47","4.9","70"
"V. Rodić","Sweden 1.","Öster","LWF, LW","32","375000","2025-12-31","15","551","2","0","Serbia","right","176","7.68","7.84","60.42","0.65","75","0.16","2.57","4.57","0.33","0.18","0","2.12","38.46","15.385","2.94","33.33","5.23","53.13","10.45","37.5","4.25","1.96","0.33","28.91","69.49","8","65.31","2.12","69.23","0.1","0","0","0","0.65","3.59","68.18","3.1","52.63","1.31","4.74","55.17"
"K. Antonsen","Sweden 1.","Värnamo","RCMF, RDMF","30","500000","2026-12-31","6","551","0","0","Norway","left","172","14.05","8.33","70.59","1.63","30","0.49","8.34","0.65","0","0.01","0","0.33","0","0","0.65","75","0.16","100","3.92","45.83","0","0.49","0","46.55","81.05","13.72","60.71","4.57","39.29","0.03","0","0","0","0.16","7.84","62.5","0.82","40","0","7.19","61.36"
"O. Berg","Sweden 1.","Malmö FF","AMF, RCMF, RW","32","1000000","2026-12-31","15","547","0","1","Norway","right","178","7.24","7.4","57.78","0.49","33.33","0","4.19","1.81","0","0.09","0","0.66","25","0","0.66","75","1.15","57.14","4.77","34.48","2.47","1.15","0","39.32","88.28","10.53","78.13","1.65","60","0.21","0","0.49","100","0.82","3.95","79.17","2.14","84.62","1.48","5.27","71.88"
"N. Milleskog","Sweden 1.","Sirius","RAMF, LWF, RWF","23","1200000","2028-12-31","16","547","1","1","Sweden","left","178","4.94","6.58","42.5","2.14","46.15","0.16","2.73","0.82","0.16","0.11","0","1.15","28.57","14.286","1.15","14.29","1.65","20","5.76","25.71","2.14","1.15","0.33","13.66","67.47","2.96","38.89","0.99","16.67","0.07","0","0","0","0.16","1.48","33.33","1.15","42.86","0.66","2.14","46.15"
"P. Sejdiu","Sweden 1.","Öster","RWF, RW, LW","25","600000","2027-07-14","10","539","0","0","Kosovo","left","182","4.51","5.01","63.33","1","16.67","0","1.53","4.17","0","0.06","0","1.67","10","0","1.5","55.56","5.51","51.52","14.86","39.33","2.5","2.84","0.5","27.05","79.01","6.01","61.11","0.83","60","0.1","0.17","0.33","100","0.67","2.17","76.92","2.84","52.94","1.5","4.17","84"
