"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"C. Guanca","Saudi 1.","Al Wahda","CF, RW, RCMF","32","5500000","2026-06-30","10","734","2","2.17","1","2.79","Argentina","left","178","3.56","2.7","54.55","1.35","27.27","0","2.68","0.12","0.27","0","21","2.57","33.33","9.524","1.96","31.25","1.72","64.29","4.05","42.42","2.57","0.61","0.61","38.99","87.42","8.58","70","1.84","60","0.34","0.25","0.74","5.03","80.49","2.7","63.64","1.72","4.54","86.49","","","0","0","","",""
"Mohamed Al Menhali","Saudi 1.","Al Nasr","RB, RWB","35","200000","","11","728","0","0.1","0","0.36","United Arab Emirates","right","175","6.68","4.95","57.5","1.61","53.85","0.25","6.08","0","0.01","0","1","0.12","0","0","2.6","19.05","0.49","75","1.85","46.67","0.87","0.87","0","41.54","81.55","15.08","74.59","2.6","33.33","0.04","0.12","0.25","4.57","70.27","2.84","39.13","0.49","7.17","72.41","","","0","0","","",""
"Ahmed Barman","Saudi 1.","Al Ain","DMF, LDMF, LCMF","31","400000","2026-06-30","14","728","0","0.03","0","0.16","United Arab Emirates","left","176","8.16","5.69","63.04","1.11","55.56","0.49","7.16","0","0","0","3","0.37","0","0","0.25","50","0.99","87.5","2.35","52.63","0.12","0.62","0","50.81","89.54","17.8","84.03","3.83","58.06","0.02","0.37","0.12","9.27","81.33","0.74","50","0.37","9.02","86.3","","","0","0","","",""
"Yousif Ali Almheiri","Saudi 1.","Al Wasl","LCB","26","500000","2027-06-30","15","728","0","0","0","0","United Arab Emirates","left","183","9.27","5.07","73.17","2.84","52.17","0.74","7.33","0","0","0","0","0","0","0","0.12","0","0.37","100","1.24","60","0","0.37","0","31.52","87.84","10.88","72.73","3.96","50","0","0","0","3.34","70.37","0.12","0","0","5.32","62.79","","","0","0","","",""
"Rashed Abdulla Suroor","Saudi 1.","Emirates","LB","24","400000","","11","726","0","0","1","0.36","United Arab Emirates","","168","6.2","5.45","65.91","0.99","50","0.25","2.98","0","0","0","0","0","0","0","2.36","52.63","0.62","60","0.99","50","0","1.36","0","24.67","81.91","10.66","73.26","4.46","58.33","0.05","0","0.25","3.97","81.25","1.86","60","0.12","7.56","73.77","","","0","0","","",""
"Waleed Almehrizi","Saudi 1.","Al Ittihad Kalba","RB","23","0","","13","726","0","0.07","1","0.07","United Arab Emirates","","0","11.7","10.87","52.56","2.65","36.84","0.42","7.18","0","0.01","0","4","0.56","50","0","0.56","25","0.28","0","2.09","33.33","0","0.28","0.14","25.22","76.24","11.42","65.85","3.62","38.46","0.01","0.14","0.28","5.02","58.33","1.11","37.5","0.28","7.11","64.71","","","0","0","","",""
"Breno Cascardo","Saudi 1.","Shabab Al Ahli Dubai","LCMF, RCMF, RDMF","22","0","","13","721","1","1.16","0","1.45","Brazil","right","183","5.99","6.62","60.38","2.75","40.91","0","2.85","0.12","0.14","0","10","1.25","50","10","1.25","60","2.37","73.68","4.62","56.76","1.62","1.87","0.25","44.81","90.53","12.61","87.13","2.25","77.78","0.18","0.25","0.37","4.74","97.37","2","68.75","0.75","5.24","85.71","","","0","0","","",""
"Rashed Musabbah","Saudi 1.","Al Nasr","LB, LWB, LCB","30","450000","","13","717","0","0.27","0","0.14","United Arab Emirates","right","169","10.04","8.54","67.65","3.01","37.5","0.13","6.08","0","0.03","0","5","0.63","60","0","0.75","16.67","1.38","54.55","3.77","50","0.38","1.63","0.25","39.92","83.33","14.94","72.27","4.9","56.41","0.02","0.13","0.13","6.4","66.67","1.63","38.46","0.38","7.41","76.27","","","0","0","","",""
"Bruno","Saudi 1.","Al Jazira","LCMF, CF, AMF","24","700000","2026-06-30","16","715","6","3.52","0","0.85","Brazil","","0","6.8","5.92","55.32","2.52","30","0","4.55","0.63","0.44","0","21","2.64","57.14","28.571","1.26","20","2.64","57.14","6.42","43.14","3.27","0.63","0","26.18","78.85","7.43","67.8","1.01","37.5","0.11","0.88","0.38","3.4","59.26","2.52","50","1.89","3.02","83.33","","","0","0","","",""
"Ahmed Mahmoud","Saudi 1.","Khorfakkan","GK","36","50000","","7","708","0","0","0","0","United Arab Emirates","right","179","2.29","0.13","0","0.51","100","0","2.98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.15","83.33","5.34","73.81","3.81","63.33","0","0","0","0.51","50","0","0","0","2.54","65","2.03","5.21","60.98","1.92","-0.91","-0.116","1.4"
"Omar Jumaa","Saudi 1.","Khorfakkan","RW, RAMF","30","200000","","13","696","2","0.87","2","1.07","United Arab Emirates","","168","5.69","4.53","71.43","1.29","40","0.13","2.83","0.26","0.11","0","4","0.52","75","50","2.33","22.22","2.59","50","5.82","48.89","1.81","1.68","1.16","23.53","81.87","6.98","81.48","1.55","83.33","0.14","0.39","0.26","2.07","81.25","1.68","61.54","0.91","3.49","77.78","","","0","0","","",""
"Nasser Abdulhadi","Saudi 1.","Ajman","RCMF, LCMF","36","100000","","14","693","0","0.12","0","0","United Arab Emirates","","177","9.61","9.87","55.26","1.17","11.11","0","4.8","0","0.02","0","2","0.26","0","0","0.13","0","0.65","0","2.47","26.32","0.26","0.13","0","23.77","83.61","7.53","74.14","2.73","47.62","0","0.26","0","3.12","62.5","1.04","12.5","0","2.99","65.22","","","0","0","","",""
"M. Rabii","Saudi 1.","Al Jazira","RCB, RB, LCB","24","250000","2027-06-30","9","684","0","0.26","1","0.27","Morocco","","0","6.71","4.34","60.61","2.37","38.89","0.26","7.2","0","0.03","0","2","0.26","0","0","1.71","30.77","1.05","75","2.24","52.94","1.18","1.18","0.39","50.53","89.58","16.05","81.97","3.55","55.56","0.04","0","0.39","5.13","82.05","1.32","60","0.53","6.45","79.59","","","0","0","","",""
"Abdulla Kazim","Saudi 1.","Hatta","LW, RW","29","100000","","14","665","0","1.35","0","0.41","United Arab Emirates","","173","5.41","5.01","40.54","0.95","28.57","0.14","3.98","0","0.18","0","9","1.22","44.44","0","1.22","44.44","2.71","60","7.71","42.11","2.17","2.17","0.41","32.62","82.16","9.07","68.66","1.89","64.29","0.06","0.54","0.27","3.65","66.67","1.76","69.23","1.49","3.79","89.29","","","0","0","","",""
"Hamad Al Balooshi","Saudi 1.","Al Bataeh","LDMF, DMF, RCMF","30","200000","","14","664","0","0.01","1","0.06","United Arab Emirates","","180","7.32","6.37","53.19","1.49","27.27","0.41","4.02","0","0","0","1","0.14","0","0","0","0","0.14","100","0.81","83.33","0","0","0","24.26","86.59","7.45","76.36","2.17","50","0.01","0","0.14","2.44","77.78","0.27","50","0.14","4.2","54.84","","","0","0","","",""
"Tahnoon Al Zaabi","Saudi 1.","Al Wahda","RW, LW, CF","26","500000","2028-06-30","14","662","0","1.58","0","1.77","United Arab Emirates","left","167","5.85","4.76","57.14","1.36","20","0.14","4.72","0","0.21","0","16","2.18","37.5","0","4.62","23.53","4.49","51.52","12.37","53.85","1.77","2.58","0.41","39.02","80.49","9.52","77.14","2.99","40.91","0.24","0.68","0.82","5.98","75","5.71","42.86","1.09","6.53","95.83","","","0","0","","",""
"Khalfan Mubarak","Saudi 1.","Al Jazira","AMF, RCMF","30","500000","2026-06-30","15","649","3","3.45","1","1.46","United Arab Emirates","left","165","2.91","2.91","57.14","0.69","20","0","1.76","0.28","0.48","0","17","2.36","47.06","17.647","0.97","42.86","2.5","44.44","6.1","31.82","1.53","0.55","0.14","46.87","88.76","10.4","80","3.33","70.83","0.2","0.28","0.28","6.1","84.09","3.47","68","2.08","5.82","88.1","","","0","0","","",""
"Majid Surour","Saudi 1.","Al Sharjah","LDMF, RCMF, RDMF","28","0","2027-06-30","13","647","1","0.54","0","0.45","United Arab Emirates","","184","8.49","8.35","51.67","0.97","28.57","0.42","4.34","0.14","0.08","0.14","1","0.14","100","100","0.56","0","1.25","55.56","3.89","42.86","0.7","0.56","0.42","35.47","83.53","10.99","68.35","3.34","58.33","0.06","0.14","0.28","5.56","77.5","1.25","44.44","0.7","5.01","72.22","","","0","0","","",""
"Khaleil Khameis Salem","Saudi 1.","Khorfakkan","RCMF, RB, LCMF","33","300000","","16","644","0","0.06","0","0.01","United Arab Emirates","","175","6.99","6.01","65.12","1.82","61.54","0.28","3.31","0","0.01","0","1","0.14","100","0","0.84","0","0.84","50","3.07","50","0.28","0.28","0","28.65","84.39","9.5","79.41","2.38","58.82","0","0.14","0","3.63","73.08","0.56","0","0","4.19","70","","","0","0","","",""
"Mayed Al Teneiji","Saudi 1.","Al Nasr","LB","23","0","","16","643","0","0.04","1","0.81","United Arab Emirates","","0","8.54","7.14","54.9","1.26","33.33","0.14","5.44","0","0.01","0","1","0.14","100","0","2.38","35.29","1.12","87.5","3.08","40.91","0.14","1.4","0.42","44.93","83.8","14.7","70.48","3.92","46.43","0.11","0.42","0.42","5.04","63.89","2.66","36.84","0.42","6.58","65.96","","","0","0","","",""
"Khalid Bawazir","Saudi 1.","Al Sharjah","RW, LW, LAMF","30","400000","2026-06-30","20","640","0","0.75","0","1.36","United Arab Emirates","","170","4.5","4.22","60","2.39","47.06","0.14","3.47","0","0.11","0","8","1.13","25","0","2.95","57.14","1.83","53.85","5.34","39.47","1.41","1.13","0.84","34.03","83.06","7.59","68.52","2.81","65","0.19","0.14","0.7","4.22","80","4.36","54.84","0.98","5.48","76.92","","","0","0","","",""
"C. Manzoki","Saudi 1.","Hatta","CF","29","400000","","10","639","0","1.48","2","1.3","Central African Republic","right","189","2.96","3.24","56.52","9.58","38.24","0.28","1.02","0","0.21","0","10","1.41","20","0","0.56","75","1.55","45.45","7.89","28.57","3.24","0.56","0","12.54","76.4","3.38","50","0.56","25","0.18","0.14","0.56","1.55","63.64","0.85","66.67","0.7","1.27","66.67","","","0","0","","",""
"N. Ghandri","Saudi 1.","Ajman","RCB, LCMF","30","1000000","2026-06-30","8","637","0","0.38","0","0.42","France","right","197","7.06","4.1","41.38","3.67","57.69","0.42","6.79","0","0.05","0","2","0.28","0","0","0.28","50","0.71","60","2.68","36.84","0.42","1.98","0.14","38.29","85.24","15.4","70.64","6.64","57.45","0.06","0.14","0.14","8.76","67.74","1.98","35.71","0.57","7.77","80","","","0","0","","",""
"C. Egbuchulam","Saudi 1.","Hatta","CF","33","250000","","10","636","5","4.44","1","1.14","Nigeria","right","175","1.7","1.98","57.14","6.79","27.08","0.14","0.64","0.71","0.63","0","16","2.26","43.75","31.25","1.27","55.56","2.12","40","5.24","29.73","4.67","0.71","0","16.84","78.15","3.25","60.87","0.99","42.86","0.16","0.42","0.42","1.98","50","1.7","66.67","0.99","1.98","85.71","","","0","0","","",""
"Khalid Jalal","Saudi 1.","Al Nasr","RDMF, CB, RCMF","34","300000","","13","629","0","0.11","0","0.04","United Arab Emirates","right","176","8.73","7.58","58.49","3.15","45.45","0.29","5.57","0","0.02","0","2","0.29","0","0","0.14","100","0.57","50","2.43","47.06","0.14","1.29","0","46.22","93.19","13.31","87.1","2","57.14","0.01","0","0","3.43","83.33","0.43","33.33","0.14","2.86","65","","","0","0","","",""
"Felipe Motta","Saudi 1.","Emirates","LCB","22","0","2026-06-30","8","618","0","0.12","0","0","Brazil","left","187","6.7","3.2","59.09","1.75","41.67","0.29","6.23","0","0.02","0","2","0.29","0","0","0.15","0","0.73","40","1.75","50","0.15","1.17","0","35.24","89.26","15.87","82.57","5.83","62.5","0","0.15","0","4.66","71.88","0.44","33.33","0","8.16","76.79","","","0","0","","",""
"Abdelaziz Alkaabi","Saudi 1.","Al Sharjah","LB","27","600000","","11","618","0","0","2","0.7","United Arab Emirates","","178","8.59","7.28","64","2.04","42.86","0","6.15","0","0","0","0","0","0","0","3.35","39.13","0.73","60","1.75","41.67","0.58","1.46","0.29","38.3","79.09","14.56","74","3.2","45.45","0.1","0","0.29","4.22","72.41","3.06","47.62","0.29","9.03","69.35","","","0","0","","",""
"Mohammed Al Baloushi","Saudi 1.","Al Ain","LCMF, LW","23","800000","2029-06-30","11","612","1","0.82","1","0.89","United Arab Emirates","right","174","3.53","4.56","41.94","3.09","52.38","0","2.33","0.15","0.12","0","15","2.21","33.33","6.667","1.76","16.67","3.82","69.23","7.94","53.7","1.62","2.35","0.74","48.82","87.95","11.18","77.63","1.76","58.33","0.13","0.29","0.44","5.29","86.11","2.94","45","0.74","5.88","75","","","0","0","","",""
"Khalid Al Baloushi","Saudi 1.","Al Ain","AMF, LCMF","26","650000","2026-06-30","14","601","1","0.56","2","0.97","United Arab Emirates","","178","5.54","5.39","47.22","0.75","20","0","4.18","0.15","0.08","0","11","1.65","63.64","9.091","2.25","26.67","3.44","52.17","6.44","44.19","1.5","0.75","0.15","36.99","75.3","12.43","57.83","3.74","36","0.14","1.05","0.45","7.19","66.67","4.64","45.16","1.35","7.19","70.83","","","0","0","","",""
"Ali Abdulaziz","Saudi 1.","Al Nasr","RDMF, RCMF, LDMF","22","0","","15","592","0","0.29","1","0.32","United Arab Emirates","unknown","160","6.39","6.84","46.67","0.76","40","0.3","4.32","0","0.04","0","9","1.37","44.44","0","1.82","41.67","1.22","37.5","7.45","22.45","1.52","1.06","0.61","30.41","82","8.36","69.09","2.89","68.42","0.05","0.61","0.15","3.8","76","3.8","52","1.67","4.56","80","","","0","0","","",""
"Raniel","Saudi 1.","Khorfakkan","CF","29","0","2026-06-30","10","580","3","3.65","0","0","Brazil","right","181","2.64","2.33","53.33","6.67","27.91","0","1.44","0.16","0.57","0","19","2.95","36.84","15.789","0.31","0","3.57","47.83","9.93","35.94","2.79","0.78","0.16","12.57","76.54","1.86","66.67","0.62","50","0","0.16","0","0.78","20","1.09","42.86","0.47","1.24","37.5","","","0","0","","",""
"Mohammed Yousuf Ghulam","Saudi 1.","Hatta","DMF, RCMF, LCB","25","0","","9","561","0","0.13","0","0.23","United Arab Emirates","right","176","7.38","4.01","60","1.93","41.67","0.48","4.88","0","0.02","0","3","0.48","66.67","0","0.16","100","0.48","66.67","2.25","57.14","0.16","0","0","27.59","86.63","11.23","81.43","3.69","56.52","0.04","0","0.16","2.73","58.82","0.8","40","0.32","4.01","72","","","0","0","","",""
"B. Ayim","Saudi 1.","Khorfakkan","LB, LCMF","25","350000","","8","550","0","0.09","0","0.39","Ghana","","0","10.8","7.85","64.58","2.29","50","0.49","6.51","0","0.02","0","4","0.65","25","0","2.13","30.77","2.78","52.94","5.89","41.67","0","1.15","0.16","27.65","66.86","13.91","57.65","7.04","27.91","0.06","0","0.49","5.4","39.39","2.62","25","0","6.38","69.23","","","0","0","","",""
"Mohammed Bu Sanda","Saudi 1.","Al Ain","GK","30","300000","2026-06-30","6","550","0","0","0","0","United Arab Emirates","right","180","1.8","0","0","0.82","80","0","2.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.93","84.81","6.87","80.95","4.25","61.54","0","0","0","0.82","60","0","0","0","3.93","62.5","1.15","2.62","56.25","1.2","0.34","0.056","1.47"
"Mohammed Ali Shaker","Saudi 1.","Al Ain","LCB, CB","28","500000","","9","547","0","0","0","0.06","United Arab Emirates","right","185","9.38","5.43","72.73","3.95","45.83","0.66","7.8","0","0","0","0","0","0","0","0","0","0.33","100","0.66","75","0.49","0.49","0","32.58","91.92","13.49","85.37","1.81","72.73","0.01","0","0","3.29","85","0","0","0","4.44","70.37","","","0","0","","",""
"Abdalla Al Refaey","Saudi 1.","Al Bataeh","RCB, LCB","30","200000","","11","545","0","0","0","0","Egypt","right","183","6.94","4.95","60","3.63","59.09","0.33","5.07","0","0","0","0","0","0","0","0.17","0","0.33","100","1.16","42.86","0.66","0.17","0.17","38.97","86.02","17.67","76.64","4.95","53.33","0","0.17","0","4.29","69.23","0.17","100","0.17","6.77","60.98","","","0","0","","",""
"I. Tshibangu","Saudi 1.","Al Nasr","CF, LW, LAMF","22","0","2026-06-30","16","543","1","0.74","0","0.15","Congo DR","right","180","6.3","6.3","52.63","2.15","15.38","0","4.74","0.17","0.12","0","7","1.16","28.57","14.286","0.83","20","6.46","53.85","14.42","43.68","1.99","2.32","0","19.89","80","2.49","60","0.17","0","0.02","0.17","0","0.66","50","0.99","50","0.5","1.33","50","","","0","0","","",""
"Ali Eid Ghumail","Saudi 1.","Hatta","CF","27","450000","","13","537","3","2.8","0","1.2","United Arab Emirates","","185","3.02","2.62","69.23","7.05","37.14","0","0.98","0.6","0.56","0","17","3.42","47.06","17.647","0","0","1.01","60","7.25","27.78","5.64","0.6","0.2","17.32","74.42","3.02","66.67","0.4","100","0.24","0.2","0.4","1.61","75","0.6","66.67","0.6","2.21","63.64","","","0","0","","",""
"Ismail Matar","Saudi 1.","Al Wahda","AMF, CF, LW","42","0","","19","537","2","1.34","0","1.58","United Arab Emirates","left","168","2.85","3.02","44.44","2.85","23.53","0","2.33","0.34","0.23","0","7","1.17","28.57","28.571","1.84","45.45","1.17","28.57","4.86","34.48","1.84","1.17","0.17","27.65","75.15","9.05","57.41","3.35","45","0.27","0.84","0.34","4.19","60","4.53","40.74","2.35","3.85","82.61","","","0","0","","",""
"Abdallah Al Balushi","Saudi 1.","Bani Yas","RCMF, RDMF","26","0","","13","536","0","0.2","0","0.17","United Arab Emirates","","170","9.91","6.72","62.5","1.18","42.86","0.34","6.61","0","0.03","0","2","0.34","0","0","0.67","50","0.67","75","4.53","70.37","0.67","0.67","0.67","54.07","87.58","17.46","79.81","4.03","58.33","0.03","0.34","0.17","11.25","85.07","3.19","42.11","1.01","8.06","85.42","","","0","0","","",""
"E. Ampofo","Saudi 1.","Al Nasr","RDMF, LDMF, LWB","22","0","","8","526","0","0.07","0","0.18","Ghana","right","172","5.3","7.02","53.66","1.88","45.45","0","2.45","0","0.01","0","3","0.51","0","0","0.51","66.67","0.68","25","2.74","31.25","0.17","1.03","0.17","53.56","92.33","11.63","77.94","2.4","71.43","0.03","0","0.34","8.56","88","1.03","66.67","0.34","5.99","82.86","","","0","0","","",""
"S. Sosu","Saudi 1.","Al Ain","RB, LB, LWB","20","0","2026-06-30","6","522","0","0","1","0.33","United Arab Emirates","unknown","0","8.28","7.76","62.22","0.34","0","0.34","4.91","0","0","0","1","0.17","0","0","2.41","42.86","2.93","35.29","6.38","37.84","0.69","1.9","0.34","35.86","86.54","13.62","86.08","2.59","60","0.06","0","0.17","6.72","84.62","3.1","44.44","0.69","8.28","83.33","","","0","0","","",""
"Abdullah Al-Naqbi","Saudi 1.","Al Bataeh","RB, RW","25","0","","11","520","0","0","1","0.56","United Arab Emirates","","176","9.87","9","53.85","2.25","38.46","0","6.1","0","0","0","0","0","0","0","2.25","38.46","1.04","50","4.15","41.67","0.52","0.17","0","24.58","75.35","5.54","75","1.73","30","0.1","0.17","0.35","3.12","61.11","2.08","41.67","0.35","4.33","68","","","0","0","","",""
"Ali Al-Dhanhani","Saudi 1.","Al Bataeh","RB, RW","34","250000","","8","509","0","0","0","0.26","United Arab Emirates","","170","9.9","8.66","48.98","2.3","46.15","0.18","6.05","0","0","0","0","0","0","0","1.24","28.57","0.53","66.67","1.59","44.44","0","0.35","0.18","30.77","81.61","12.91","75.34","3.18","44.44","0.05","0","0","5.3","70","1.94","45.45","0.53","8.49","75","","","0","0","","",""
"Adel Fadaq","Saudi 1.","Shabab Al Ahli Dubai","GK","33","0","","5","505","0","0","0","0","United Arab Emirates","","181","0.36","0","0","0.71","75","0","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.73","83.67","4.99","78.57","4.1","65.22","0","0","0","0.36","100","0","0","0","3.21","66.67","1.6","4.46","64","1.62","0.07","0.012","1.07"
"K. Manolas","Saudi 1.","Al Sharjah","RCB, LCB","34","1000000","","8","505","0","0.28","0","0","Greece","right","185","3.92","2.67","40","4.46","56","0.36","4.62","0","0.05","0","3","0.53","66.67","0","0","0","0.36","50","0.36","50","0.53","1.25","0","44.73","92.43","16.22","83.52","2.5","64.29","0","0","0","4.63","73.08","0","0","0","6.59","75.68","","","0","0","","",""
"M. Mohammad Nasser Abdelaziz","Saudi 1.","Ajman","RB","21","0","2028-06-30","7","498","0","0.17","1","0.39","United Arab Emirates","","175","5.78","7.95","43.18","1.27","14.29","0.18","2.61","0","0.03","0","1","0.18","0","0","3.8","47.62","0.72","75","1.99","36.36","0.9","1.27","0.18","26.75","70.95","10.3","54.39","2.71","40","0.07","0","0.72","3.43","52.63","3.43","57.89","0.72","6.51","72.22","","","0","0","","",""
"D. Sabi'a","Saudi 1.","Emirates","CF, RCMF","33","0","2027-06-30","7","497","2","1.33","1","0.74","Israel","left","168","2.9","2.54","64.29","1.09","33.33","0","0.73","0.36","0.24","0","12","2.17","33.33","16.667","0.91","40","3.44","47.37","8.87","30.61","1.99","0.91","0","28.97","82.5","6.52","77.78","1.81","70","0.13","0.18","0.72","3.08","82.35","2.54","35.71","0.91","3.26","94.44","","","0","0","","",""
"A. Mittache","Saudi 1.","Ajman","RCMF, LCMF, RDMF","23","0","","7","488","0","0.04","0","0","Morocco","","0","10.88","8.67","55.32","2.4","38.46","0.55","5.87","0","0.01","0","2","0.37","0","0","0.37","50","0.37","0","2.58","50","0.18","0.55","0.18","26.19","85.92","7.56","75.61","1.48","37.5","0","0","0","2.4","69.23","0.37","50","0","3.14","64.71","","","0","0","","",""
